orthogroup_id	no_sequences	no_species	avg_seq_length	representative_seqid	representative_seqid_length	num_representative_hits	is_best_representative_seq	best_strata	best_strata_taxa	best_strata_total_species	best_strata_species_in_OG	best_strata_species_in_OG_proportion_total	non-strata_taxa_in_analysis	non-strata_taxa_expectedHDF_false	non-strata_taxa_expectedHDF_ambiguous	non-strata_taxa_expectedHDF_true	non-strata_taxa_expectedHDF_false_proportion	non-strata_taxa_expectedHDF_ambiguous_proportion	non-strata_taxa_expectedHDF_true_proportion	strata_nonOG_taxa_in_analysis	strata_nonOG_taxa_expectedHDF_false	strata_nonOG_taxa_expectedHDF_ambiguous	strata_nonOG_taxa_expectedHDF_true	strata_nonOG_taxa_expectedHDF_false_proportion	strata_nonOG_taxa_expectedHDF_ambiguous_proportion	strata_nonOG_taxa_expectedHDF_true_proportion	designation
OG0319704	1	1	86.00	Xenia_sp_CTEAv1___Xe_026593-T1	86	1	yes	tax_id	86540	1	1	100.0000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Dark-Restricted
OG0000005	8526	113	340.36	Acropora_cytherea_SLJPv1___s0030.g134.t1	4111	6555	yes	clade	Opisthokonta	129	113	87.5900	0	0	0	0	NA	NA	NA	7	0	3	4	0	42.8571	57.1429	Light-Shared
OG0000105	2269	120	163.82	Porites_lutea_OIAUv1.1___m8.14975.m1	798	2248	yes	clade	Opisthokonta	129	120	93.0200	0	0	0	0	NA	NA	NA	0	0	0	0	NA	NA	NA	Light-Shared
OG0000205	1518	120	356.57	Corynactis_australis_JBAUv1___GELM01067955.1.p1	315	1503	yes	clade	Opisthokonta	129	120	93.0200	0	0	0	0	NA	NA	NA	0	0	0	0	NA	NA	NA	Light-Shared
OG0000305	1141	119	528.77	Hydractinia_symbiolongicarpus_NEAOv1___0032.172	678	883	yes	clade	Opisthokonta	129	119	92.2400	0	0	0	0	NA	NA	NA	1	1	0	0	100	0	0	Light-Shared
OG0000405	882	69	495.09	Morbakka_virulenta_ODJPv1___scaffold27.g3.t1	2443	865	yes	kingdom	Metazoa	127	69	54.3300	2	2	0	0	100	0	0	49	49	0	0	100	0	0	Light-Shared
OG0000505	763	120	183.09	Velella_velella_OKJPv1___GHAZ01012646.1.p1	129	707	yes	clade	Opisthokonta	129	120	93.0200	0	0	0	0	NA	NA	NA	0	0	0	0	NA	NA	NA	Light-Shared
OG0000605	662	62	728.38	Porites_australiensis_SLJPv1___s0040.g46.t1	5217	652	yes	subclass	Hexacorallia	73	62	84.9300	50	1	36	13	2	72	26	8	8	0	0	100	0	0	Light-Shared
OG0000705	581	120	292.41	Pachyseris_speciosa_OIAUv0.12___0.1.m1.53327.m1	640	581	yes	clade	Opisthokonta	129	120	93.0200	0	0	0	0	NA	NA	NA	0	0	0	0	NA	NA	NA	Light-Shared
OG0000805	530	111	182.56	Nematostella_vectensis_RRUSv1___NVEC200_010311_1.1	199	365	yes	clade	Opisthokonta	129	111	86.0400	0	0	0	0	NA	NA	NA	9	1	4	4	11.1111	44.4444	44.4444	Light-Shared
OG0000905	479	115	464.22	Xenia_sp_CTEAv1___Xe_002247-T1	714	408	yes	kingdom	Metazoa	127	115	90.5500	2	2	0	0	100	0	0	3	3	0	0	100	0	0	Light-Shared
OG0001005	442	94	324.35	Goniastrea_aspera_REEFv1___m3.27905.m1	1041	439	yes	kingdom	Metazoa	127	94	74.0100	2	0	2	0	0	100	0	24	19	5	0	79.1667	20.8333	0	Light-Shared
OG0001105	410	117	979.52	Porites_australiensis_SLJPv1___s0580.g5.t5	4256	404	yes	clade	Opisthokonta	129	117	90.6900	0	0	0	0	NA	NA	NA	3	3	0	0	100	0	0	Light-Shared
OG0001205	383	102	516.48	Orbicella_faveolata_NAPAv1___XP_020625797.1	1292	371	yes	clade	Opisthokonta	129	102	79.0600	0	0	0	0	NA	NA	NA	18	18	0	0	100	0	0	Light-Shared
OG0001305	362	120	385.97	Dynamena_pumila_WSRUv1___GHMC01029278.1.p1	790	353	yes	clade	Opisthokonta	129	120	93.0200	0	0	0	0	NA	NA	NA	0	0	0	0	NA	NA	NA	Light-Shared
OG0001405	344	115	620.77	Pocillopora_acuta_LBIDv1___TCONS_00008959.p1	169	318	yes	kingdom	Metazoa	127	115	90.5500	2	2	0	0	100	0	0	3	2	1	0	66.6667	33.3333	0	Light-Shared
OG0001505	328	117	523.00	Acropora_awi_SLJPv1___s0293.g2.t1	2736	322	yes	clade	Opisthokonta	129	117	90.6900	0	0	0	0	NA	NA	NA	3	3	0	0	100	0	0	Light-Shared
OG0001605	314	119	609.29	Pocillopora_verrucosa_RSSAv1___g25317.t1	555	313	yes	clade	Opisthokonta	129	119	92.2400	0	0	0	0	NA	NA	NA	1	1	0	0	100	0	0	Light-Shared
OG0001705	301	61	577.35	Acropora_nasuta_SLJPv1___s0001.g316.t1	2478	264	yes	clade1	Eumetazoa	123	61	49.5900	6	0	6	0	0	100	0	53	21	30	2	39.6226	56.6038	3.77358	Light-Shared
OG0001805	289	115	283.06	Xestospongia_testudinaria_RSSAv1___augustus_masked-XT_scaffold42897-processed-gene-0.1-mRNA-1	302	284	yes	clade	Opisthokonta	129	115	89.1400	0	0	0	0	NA	NA	NA	5	5	0	0	100	0	0	Light-Shared
OG0001905	278	116	933.47	Alatina_alata_BNNLv1-TRANS___69903	2858	254	yes	clade	Opisthokonta	129	116	89.9200	0	0	0	0	NA	NA	NA	4	4	0	0	100	0	0	Light-Shared
OG0002005	268	57	460.84	Astreopora_myriophthalma_SLJPv2___sc0000154.g0005.t1	1849	211	yes	kingdom	Metazoa	127	57	44.8800	2	0	0	2	0	0	100	61	31	5	25	50.8197	8.19672	40.9836	Light-Shared
OG0002105	259	114	873.40	Pocillopora_verrucosa_RSSAv1___g11515.t1	2500	254	yes	clade	Opisthokonta	129	114	88.3700	0	0	0	0	NA	NA	NA	6	6	0	0	100	0	0	Light-Shared
OG0002205	251	120	343.51	Xestospongia_testudinaria_RSSAv1___augustus_masked-XT_scaffold37184-processed-gene-0.0-mRNA-1	353	249	yes	clade	Opisthokonta	129	120	93.0200	0	0	0	0	NA	NA	NA	0	0	0	0	NA	NA	NA	Light-Shared
OG0002305	242	60	199.47	Amplexidiscus_fenestrafer_MSMEv1___evm.model.scaffold_6.109	244	241	yes	subclass	Hexacorallia	73	60	82.1900	50	19	29	2	38	58	4	10	10	0	0	100	0	0	Light-Shared
OG0002405	236	97	409.40	Goniastrea_aspera_REEFv1___m3.14254.m1	1099	233	yes	kingdom	Metazoa	127	97	76.3700	2	2	0	0	100	0	0	21	21	0	0	100	0	0	Light-Shared
OG0002505	231	49	192.17	Pocillopora_acuta_KBHIv2___RNAseq.g28004.t1	247	226	yes	kingdom	Metazoa	127	49	38.5800	2	0	2	0	0	100	0	69	63	6	0	91.3043	8.69565	0	Light-Shared
OG0002605	225	47	323.51	Porites_australiensis_SLJPv1___s1798.g2.t1	364	223	yes	clade1	Eumetazoa	123	47	38.2100	6	0	6	0	0	100	0	67	29	36	2	43.2836	53.7313	2.98507	Light-Shared
OG0002705	219	94	268.55	Tripedalia_cystophora_Conant1897_1897v1___GGWE01070364.1.p1	303	209	yes	clade	Opisthokonta	129	94	72.8600	0	0	0	0	NA	NA	NA	26	24	2	0	92.3077	7.69231	0	Light-Shared
OG0002805	214	115	756.85	Amplexidiscus_fenestrafer_MSMEv1___evm.model.scaffold_120.2	1736	204	yes	clade	Opisthokonta	129	115	89.1400	0	0	0	0	NA	NA	NA	5	5	0	0	100	0	0	Light-Shared
OG0002905	210	118	413.63	Pocillopora_verrucosa_RSSAv1___g13658.t1	2451	204	yes	clade	Opisthokonta	129	118	91.4700	0	0	0	0	NA	NA	NA	2	2	0	0	100	0	0	Light-Shared
OG0003005	206	113	586.94	Calvadosia_cruxmelitensis_NANAv1___HAHC01059998.1.p1	924	204	yes	kingdom	Metazoa	127	113	88.9700	2	2	0	0	100	0	0	5	4	1	0	80	20	0	Light-Shared
OG0003105	203	116	638.82	Salpingoeca_rosetta_HIUSv1___XP_004990649.1	1022	199	yes	clade	Opisthokonta	129	116	89.9200	0	0	0	0	NA	NA	NA	4	4	0	0	100	0	0	Light-Shared
OG0003205	200	114	667.02	Velella_velella_OKJPv1___GHAZ01049728.1.p1	132	179	yes	clade	Opisthokonta	129	114	88.3700	0	0	0	0	NA	NA	NA	6	5	1	0	83.3333	16.6667	0	Light-Shared
OG0003305	197	110	734.74	Montipora_efflorescens_SLJPv2___sc0000244.g0033.t1	1833	184	yes	kingdom	Metazoa	127	110	86.6100	2	0	2	0	0	100	0	8	5	3	0	62.5	37.5	0	Light-Shared
OG0003505	190	116	361.86	Salpingoeca_rosetta_HIUSv1___XP_004987527.1	380	147	yes	clade	Opisthokonta	129	116	89.9200	0	0	0	0	NA	NA	NA	4	4	0	0	100	0	0	Light-Shared
OG0003605	188	104	459.92	Pocillopora_acuta_KBHIv2___TS.g3642.t2	665	183	yes	clade	Opisthokonta	129	104	80.6200	0	0	0	0	NA	NA	NA	16	16	0	0	100	0	0	Light-Shared
OG0003705	185	112	418.91	Ricordea_yuma_NAAUv1___GELN01023039.1.p1	641	185	yes	clade	Opisthokonta	129	112	86.8200	0	0	0	0	NA	NA	NA	8	8	0	0	100	0	0	Light-Shared
OG0003805	182	109	419.07	Podocoryna_carnea_NANAv1___GBEH01039877.1.p1	157	179	yes	clade	Opisthokonta	129	109	84.4900	0	0	0	0	NA	NA	NA	11	0	11	0	0	100	0	Light-Shared
OG0003905	180	109	614.14	Pocillopora_verrucosa_RSSAv1___g7297.t1	1459	174	yes	clade	Opisthokonta	129	109	84.4900	0	0	0	0	NA	NA	NA	11	11	0	0	100	0	0	Light-Shared
OG0004005	177	113	909.23	Aurelia_aurita_ALTOv1___scaffold54.g59.t2	2298	153	yes	clade	Opisthokonta	129	113	87.5900	0	0	0	0	NA	NA	NA	7	3	2	2	42.8571	28.5714	28.5714	Light-Shared
OG0004105	175	118	440.53	Salpingoeca_rosetta_HIUSv1___XP_004988210.1	914	151	yes	clade	Opisthokonta	129	118	91.4700	0	0	0	0	NA	NA	NA	2	0	2	0	0	100	0	Light-Shared
OG0004205	173	99	242.69	Plexaura_homomalla_PRUSv1___TR16106_c3_g2_i7.p1	272	115	yes	clade	Opisthokonta	129	99	76.7400	0	0	0	0	NA	NA	NA	21	21	0	0	100	0	0	Light-Shared
OG0004305	170	105	606.06	Porites_lobata_NAPFv3___00027724	2083	168	yes	clade	Opisthokonta	129	105	81.3900	0	0	0	0	NA	NA	NA	15	13	2	0	86.6667	13.3333	0	Light-Shared
OG0004405	169	117	349.27	Xestospongia_testudinaria_RSSAv1___augustus_masked-XT_scaffold2605-processed-gene-0.2-mRNA-1	260	169	yes	clade	Opisthokonta	129	117	90.6900	0	0	0	0	NA	NA	NA	3	1	2	0	33.3333	66.6667	0	Light-Shared
OG0004505	167	114	463.16	Pocillopora_verrucosa_RSSAv1___g2825.t2	1011	167	yes	clade	Opisthokonta	129	114	88.3700	0	0	0	0	NA	NA	NA	6	6	0	0	100	0	0	Light-Shared
OG0004605	165	108	307.03	Porites_australiensis_SLJPv1___s0484.g15.t1	908	162	yes	clade	Opisthokonta	129	108	83.7200	0	0	0	0	NA	NA	NA	12	12	0	0	100	0	0	Light-Shared
OG0004705	163	114	478.21	Hydractinia_echinata_NWAOv1___0001.375	845	159	yes	clade	Opisthokonta	129	114	88.3700	0	0	0	0	NA	NA	NA	6	6	0	0	100	0	0	Light-Shared
OG0004805	161	103	850.04	Acropora_muricata_SLJPv1___s0177.g16.t4	1680	153	yes	clade1	Eumetazoa	123	103	83.7300	6	6	0	0	100	0	0	11	11	0	0	100	0	0	Light-Shared
OG0004905	160	114	354.21	Porites_rus_NAIDv1___38956_t	647	158	yes	clade	Opisthokonta	129	114	88.3700	0	0	0	0	NA	NA	NA	6	4	0	2	66.6667	0	33.3333	Light-Shared
OG0005005	158	112	268.65	Salpingoeca_rosetta_HIUSv1___XP_004999054.1	202	153	yes	clade	Opisthokonta	129	112	86.8200	0	0	0	0	NA	NA	NA	8	3	4	1	37.5	50	12.5	Light-Shared
OG0005105	156	102	287.68	Velella_velella_OKJPv1___GHAZ01178734.1.p2	111	155	yes	clade1	Eumetazoa	123	102	82.9200	6	1	5	0	16.6667	83.3333	0	12	10	2	0	83.3333	16.6667	0	Light-Shared
OG0005205	155	118	363.41	Porites_lutea_OIAUv1.1___m8.28893.m1	504	154	yes	clade	Opisthokonta	129	118	91.4700	0	0	0	0	NA	NA	NA	2	2	0	0	100	0	0	Light-Shared
OG0005405	152	91	1464.73	Acropora_muricata_SLJPv1___s0186.g9.t1	3579	133	yes	kingdom	Metazoa	127	91	71.6500	2	0	0	2	0	0	100	27	20	1	6	74.0741	3.7037	22.2222	Light-Shared
OG0005505	150	103	540.61	Montipora_efflorescens_SLJPv2___sc0000026.g0060.t1	840	147	yes	clade	Opisthokonta	129	103	79.8400	0	0	0	0	NA	NA	NA	17	17	0	0	100	0	0	Light-Shared
OG0005605	149	118	302.36	Velella_velella_OKJPv1___GHAZ01092413.1.p1	138	129	yes	clade	Opisthokonta	129	118	91.4700	0	0	0	0	NA	NA	NA	2	0	2	0	0	100	0	Light-Shared
OG0005705	147	87	858.29	Acropora_awi_SLJPv1___s0028.g92.t2	1999	143	yes	clade1	Eumetazoa	123	87	70.7300	6	1	5	0	16.6667	83.3333	0	27	25	2	0	92.5926	7.40741	0	Light-Shared
OG0005805	146	107	483.72	Acropora_muricata_SLJPv1___s0356.g24.t1	848	141	yes	kingdom	Metazoa	127	107	84.2500	2	2	0	0	100	0	0	11	9	2	0	81.8182	18.1818	0	Light-Shared
OG0005905	144	107	425.27	Montipora_cactus_SLJPv2___sc0000296.g0012.t1	745	143	yes	clade	Opisthokonta	129	107	82.9400	0	0	0	0	NA	NA	NA	13	13	0	0	100	0	0	Light-Shared
OG0006005	143	110	214.02	Velella_velella_OKJPv1___GHAZ01099680.1.p1	245	143	yes	clade	Opisthokonta	129	110	85.2700	0	0	0	0	NA	NA	NA	10	10	0	0	100	0	0	Light-Shared
OG0006105	141	110	277.77	Fungia_spp_REEFv1___m4.2534.m1	399	140	yes	clade	Opisthokonta	129	110	85.2700	0	0	0	0	NA	NA	NA	10	10	0	0	100	0	0	Light-Shared
OG0006205	140	100	253.00	Plexaura_kukenthali_PRUSv1___TR43007_c0_g1_i1.p1	274	140	yes	clade	Opisthokonta	129	100	77.5100	0	0	0	0	NA	NA	NA	20	20	0	0	100	0	0	Light-Shared
OG0006305	138	107	181.68	Orbicella_faveolata_NAPAv1___XP_020618265.1	252	138	yes	clade	Opisthokonta	129	107	82.9400	0	0	0	0	NA	NA	NA	13	13	0	0	100	0	0	Light-Shared
OG0006405	137	95	539.85	Pocillopora_cf_effusa_NAPFv3___00025134	1712	137	yes	clade1	Eumetazoa	123	95	77.2300	6	6	0	0	100	0	0	19	19	0	0	100	0	0	Light-Shared
OG0006505	135	108	579.66	Stylophora_pistillata_GAJOv1___5818	990	134	yes	clade	Opisthokonta	129	108	83.7200	0	0	0	0	NA	NA	NA	12	12	0	0	100	0	0	Light-Shared
OG0006605	134	106	325.81	Xestospongia_testudinaria_RSSAv1___maker-XT_scaffold6212-augustus-gene-0.18-mRNA-1	355	132	yes	kingdom	Metazoa	127	106	83.4600	2	2	0	0	100	0	0	12	10	2	0	83.3333	16.6667	0	Light-Shared
OG0006705	132	100	306.58	Velella_velella_OKJPv1___GHAZ01166893.1.p1	192	126	yes	clade1	Eumetazoa	123	100	81.3000	6	6	0	0	100	0	0	14	12	2	0	85.7143	14.2857	0	Light-Shared
OG0006805	131	112	246.27	Podocoryna_carnea_NANAv1___GBEH01158052.1.p1	222	119	yes	clade	Opisthokonta	129	112	86.8200	0	0	0	0	NA	NA	NA	8	8	0	0	100	0	0	Light-Shared
OG0006905	129	107	181.41	Salpingoeca_rosetta_HIUSv1___XP_004993399.1	242	129	yes	clade	Opisthokonta	129	107	82.9400	0	0	0	0	NA	NA	NA	13	2	9	2	15.3846	69.2308	15.3846	Light-Shared
OG0007005	127	53	1011.27	Porites_rus_NAIDv1___1332_t	199	123	yes	kingdom	Metazoa	127	53	41.7300	2	0	2	0	0	100	0	65	19	46	0	29.2308	70.7692	0	Light-Shared
OG0007105	126	77	549.16	Porites_rus_NAIDv1___7207_t	1421	101	yes	clade	Opisthokonta	129	77	59.6800	0	0	0	0	NA	NA	NA	43	10	12	21	23.2558	27.907	48.8372	Light-Shared
OG0007205	124	89	535.65	Podocoryna_carnea_NANAv1___GBEH01147645.1.p1	1019	105	yes	kingdom	Metazoa	127	89	70.0700	2	2	0	0	100	0	0	29	29	0	0	100	0	0	Light-Shared
OG0007405	121	102	233.00	Podocoryna_carnea_NANAv1___GBEH01089405.1.p1	234	119	yes	clade	Opisthokonta	129	102	79.0600	0	0	0	0	NA	NA	NA	18	16	2	0	88.8889	11.1111	0	Light-Shared
OG0007505	119	31	510.89	Pocillopora_damicornis_SIPAv1___00005533-RA	1163	114	yes	kingdom	Metazoa	127	31	24.4000	2	0	1	1	0	50	50	87	42	42	3	48.2759	48.2759	3.44828	Light-Shared
OG0007605	116	99	246.38	Trichoplax_sp_H2_CRPAv1___RDD39172.1	272	116	yes	clade	Opisthokonta	129	99	76.7400	0	0	0	0	NA	NA	NA	21	19	2	0	90.4762	9.52381	0	Light-Shared
OG0007705	114	103	144.89	Polypodium_hydriforme_OKUSv1___GBGH01021738.1.p1	152	95	yes	kingdom	Metazoa	127	103	81.1000	2	0	2	0	0	100	0	15	2	13	0	13.3333	86.6667	0	Light-Shared
OG0007805	112	66	323.04	Xenia_sp_CTEAv1___Xe_022149-T1	627	87	yes	class	Anthozoa	82	66	80.4800	42	0	0	42	0	0	100	12	0	0	12	0	0	100	Light-Shared
OG0007905	110	86	250.45	Fungia_spp_REEFv1___m4.24704.m1	485	99	yes	phylum	Cnidaria	118	86	72.8800	11	8	3	0	72.7273	27.2727	0	23	21	2	0	91.3043	8.69565	0	Light-Shared
OG0008005	107	92	235.79	Porites_evermanni_NAPFv1___00042994	337	99	yes	clade1	Eumetazoa	123	92	74.7900	6	0	0	6	0	0	100	22	11	9	2	50	40.9091	9.09091	Light-Shared
OG0008105	105	55	194.00	Porites_lutea_OIAUv1.1___m8.23381.m1	217	82	yes	subclass	Hexacorallia	73	55	75.3400	50	25	21	4	50	42	8	15	15	0	0	100	0	0	Light-Shared
OG0008205	104	34	146.57	Millepora_sp_RR-2016_PRUSv1___GFGV01118190.1.p1	159	76	yes	phylum	Cnidaria	118	34	28.8100	11	0	3	8	0	27.2727	72.7273	75	5	66	4	6.66667	88	5.33333	Light-Shared
OG0008305	101	45	272.11	Stylophora_pistillata_GAJOv1___13269	347	95	yes	subclass	Hexacorallia	73	45	61.6400	50	0	0	50	0	0	100	25	8	12	5	32	48	20	Light-Shared
OG0008405	99	73	469.04	Fungia_spp_REEFv1___m4.26861.m1	707	98	yes	clade	Opisthokonta	129	73	56.5800	0	0	0	0	NA	NA	NA	47	44	3	0	93.617	6.38298	0	Light-Shared
OG0008505	96	86	321.30	Xenia_sp_CTEAv1___Xe_008375-T1	318	96	yes	phylum	Cnidaria	118	86	72.8800	11	1	5	5	9.09091	45.4545	45.4545	23	21	0	2	91.3043	0	8.69565	Dark-Shared
OG0008605	94	50	294.84	Pocillopora_meandrina_KBHIv1___TS.g12758.t1	608	94	yes	phylum	Cnidaria	118	50	42.3700	11	0	11	0	0	100	0	59	32	25	2	54.2373	42.3729	3.38983	Light-Shared
OG0008805	89	54	186.30	Acropora_nasuta_SLJPv1___s0225.g12.t1	185	89	yes	subclass	Hexacorallia	73	54	73.9700	50	1	3	46	2	6	92	16	16	0	0	100	0	0	Dark-Restricted
OG0008905	87	68	408.07	Orbicella_faveolata_NAPAv1___XP_020622579.1	636	87	yes	subclass	Hexacorallia	73	68	93.1500	50	35	13	2	70	26	4	2	2	0	0	100	0	0	Light-Shared
OG0009005	85	28	363.89	Clytia_hemispaerica_NANAv1___TCONS_00071140	175	45	yes	phylum	Cnidaria	118	28	23.7200	11	0	0	11	0	0	100	81	0	0	81	0	0	100	Light-Shared
OG0009205	80	66	109.00	Podocoryna_carnea_NANAv1___GBEH01084555.1.p1	123	79	yes	kingdom	Metazoa	127	66	51.9600	2	2	0	0	100	0	0	52	52	0	0	100	0	0	Light-Shared
OG0009305	78	65	604.13	Montastrea_cavernosa_FGUSv2___14459-RA	719	67	yes	phylum	Cnidaria	118	65	55.0800	11	0	0	11	0	0	100	44	8	0	36	18.1818	0	81.8182	Light-Restricted
OG0009405	76	64	161.29	Podocoryna_carnea_NANAv1___GBEH01039640.1.p1	158	75	yes	clade	Opisthokonta	129	64	49.6100	0	0	0	0	NA	NA	NA	56	50	6	0	89.2857	10.7143	0	Light-Shared
OG0009705	70	53	191.63	Stylophora_pistillata_GAJOv1___2944	337	70	yes	subclass	Hexacorallia	73	53	72.6000	50	1	21	28	2	42	56	17	17	0	0	100	0	0	Light-Restricted
OG0009805	68	60	211.28	Xenia_sp_CTEAv1___Xe_001073-T1	217	68	yes	class	Anthozoa	82	60	73.1700	42	30	10	2	71.4286	23.8095	4.7619	18	18	0	0	100	0	0	Light-Shared
OG0009905	66	62	249.61	Nematostella_vectensis_RRUSv1___NVEC200_004959_1.1	259	66	yes	subclass	Hexacorallia	73	62	84.9300	50	50	0	0	100	0	0	8	8	0	0	100	0	0	Light-Shared
OG0010005	65	30	338.97	Stylissa_carteri_RSSAv1___maker-SC_scaffold6746-snap-gene-0.22-mRNA-1	417	61	yes	kingdom	Metazoa	127	30	23.6200	2	0	2	0	0	100	0	88	9	58	21	10.2273	65.9091	23.8636	Light-Shared
OG0010105	63	55	270.78	Scolanthus_callimorphus_CRFRv1___25566.1	384	61	yes	clade1	Eumetazoa	123	55	44.7100	6	0	6	0	0	100	0	59	53	4	2	89.8305	6.77966	3.38983	Dark-Restricted
OG0010305	60	14	234.47	Xestospongia_testudinaria_RSSAv1___maker-XT_scaffold188956-exonerate_protein2genome-gene-0.234-mRNA-1	249	60	yes	kingdom	Metazoa	127	14	11.0200	2	2	0	0	100	0	0	104	104	0	0	100	0	0	Light-Shared
OG0010405	58	58	227.72	Ricordea_yuma_NAAUv1___GELN01045852.1.p1	208	58	yes	subclass	Hexacorallia	73	58	79.4500	50	25	23	2	50	46	4	12	12	0	0	100	0	0	Light-Shared
OG0010505	57	22	416.91	Xestospongia_testudinaria_RSSAv1___augustus_masked-XT_scaffold134802-processed-gene-0.0-mRNA-1	524	57	yes	kingdom	Metazoa	127	22	17.3200	2	2	0	0	100	0	0	96	96	0	0	100	0	0	Light-Shared
OG0010605	56	8	243.32	Velella_velella_OKJPv1___GHAZ01088209.1.p1	408	54	yes	subclass	Hydroidolina	16	8	50.0000	104	0	104	0	0	100	0	8	2	6	0	25	75	0	Light-Shared
OG0010705	54	51	138.13	Montipora_foliosa_XSCSv1___transcript_HQ_E3_1_transcript15027_f8p0_1075_m.248	189	54	yes	subclass	Hexacorallia	73	51	69.8600	50	1	19	30	2	38	60	19	19	0	0	100	0	0	Dark-Restricted
OG0011105	49	48	314.90	Stylophora_pistillata_GAJOv1___1968	347	49	yes	subclass	Hexacorallia	73	48	65.7500	50	30	16	4	60	32	8	22	22	0	0	100	0	0	Dark-Restricted
OG0011205	48	42	157.19	Stylophora_pistillata_GAJOv1___12453	205	48	yes	subclass	Hexacorallia	73	42	57.5300	50	38	12	0	76	24	0	28	28	0	0	100	0	0	Light-Restricted
OG0011305	47	23	236.94	Aurelia_aurita_ALTOv1___scaffold704.g1.t1	127	46	yes	phylum	Cnidaria	118	23	19.4900	11	0	11	0	0	100	0	86	25	59	2	29.0698	68.6047	2.32558	Light-Shared
OG0011405	46	21	188.54	Millepora_complanata_PRUSv1___GFGT01039305.1.p1	114	25	yes	phylum	Cnidaria	118	21	17.7900	11	0	11	0	0	100	0	88	0	88	0	0	100	0	Light-Shared
OG0013705	28	27	98.64	Fungia_spp_REEFv1___m4.33069.m1	82	21	yes	subclass	Hexacorallia	73	27	36.9800	50	0	0	50	0	0	100	43	16	21	6	37.2093	48.8372	13.9535	Dark-Restricted
OG0013805	28	9	331.79	Cassiopea_xamachana_T1-Av2___g8965.t1	540	24	yes	kingdom	Metazoa	127	9	7.0800	2	0	2	0	0	100	0	109	5	104	0	4.58716	95.4128	0	Light-Shared
OG0014405	25	12	172.04	Fungia_spp_REEFv1___m2b.9042.m1	120	20	yes	phylum	Cnidaria	118	12	10.1600	11	0	3	8	0	27.2727	72.7273	97	32	61	4	32.9897	62.8866	4.12371	Light-Shared
OG0014605	25	6	443.72	Pocillopora_verrucosa_RSSAv1___g9896.t1	1234	24	yes	subfamily	NA	127	6	4.7200	2	0	0	2	0	0	100	112	0	3	109	0	2.67857	97.3214	Light-Shared
OG0014705	24	8	237.33	Montipora_capitata_KBHIv3___RNAseq.g19495.t1	467	24	yes	subclass	Hexacorallia	73	8	10.9500	50	0	0	50	0	0	100	62	1	44	17	1.6129	70.9677	27.4194	Light-Shared
OG0015205	23	6	309.52	Pocillopora_verrucosa_RSSAv1___g11330.t2	1144	22	yes	phylum	Cnidaria	118	6	5.0800	11	0	0	11	0	0	100	103	4	1	98	3.8835	0.970874	95.1456	Light-Shared
OG0016105	20	17	859.25	Millepora_squarrosa_PRUSv1___GFGU01134064.1.p1	1004	19	yes	phylum	Cnidaria	118	17	14.4000	11	0	0	11	0	0	100	92	0	5	87	0	5.43478	94.5652	Light-Restricted
OG0016505	19	3	218.74	Nematostella_vectensis_RRUSv1___NVEC200_014986_1.1	220	19	yes	suborder	NA	37	3	8.1000	86	58	27	1	67.4419	31.3953	1.16279	31	8	19	4	25.8065	61.2903	12.9032	Light-Shared
OG0016705	19	7	206.26	Millepora_complanata_PRUSv1___GFGT01303992.1.p1	159	19	yes	subclass	Hydroidolina	16	7	43.7500	104	0	104	0	0	100	0	9	1	8	0	11.1111	88.8889	0	Light-Shared
OG0017205	18	8	247.22	Xenia_sp_CTEAv1___Xe_013971-T1	338	18	yes	subclass	Octocorallia	9	8	88.8800	112	0	108	4	0	96.4286	3.57143	0	0	0	0	NA	NA	NA	Light-Shared
OG0017505	18	13	534.22	Pocillopora_damicornis_XSCSv1___transcript_HQ_P2_transcript9803_f4p0_2517_m.782	746	18	yes	order	Scleractinia	61	13	21.3100	61	0	3	58	0	4.91803	95.082	46	2	28	16	4.34783	60.8696	34.7826	Light-Restricted
OG0018405	16	8	435.06	Xestospongia_testudinaria_RSSAv1___maker-XT_scaffold184710-exonerate_protein2genome-gene-0.1-mRNA-1	249	7	yes	kingdom	Metazoa	127	8	6.2900	2	2	0	0	100	0	0	110	108	2	0	98.1818	1.81818	0	Light-Shared
OG0020105	15	1	171.00	Xenia_sp_CTEAv1___Xe_020253-T1	366	12	yes	tax_id	86540	1	1	100.0000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Light-Shared
OG0020405	14	6	281.07	Podocoryna_carnea_NANAv1___GBEH01063502.1.p1	143	13	yes	phylum	Cnidaria	118	6	5.0800	11	0	11	0	0	100	0	103	14	89	0	13.5922	86.4078	0	Light-Shared
OG0021205	14	5	354.36	Millepora_sp_RR-2016_PRUSv1___GFGV01168570.1.p1	380	14	yes	phylum	Cnidaria	118	5	4.2300	11	0	11	0	0	100	0	104	0	104	0	0	100	0	Light-Shared
OG0021805	13	11	324.23	Turritopsis_sp_SK-2016_TBJPv1___IAAF01062237.1.p1	374	13	yes	subclass	Hydroidolina	16	11	68.7500	104	0	0	104	0	0	100	5	0	5	0	0	100	0	Dark-Restricted
