orthogroup_id	no_sequences	no_species	avg_seq_length	representative_seqid	representative_seqid_length	num_representative_hits	is_best_representative_seq	best_strata	best_strata_taxa	best_strata_total_species	best_strata_species_in_OG	best_strata_species_in_OG_proportion_total	non.strata_taxa_in_analysis	non.strata_taxa_expectedHDF_false	non.strata_taxa_expectedHDF_ambiguous	non.strata_taxa_expectedHDF_true	non.strata_taxa_expectedHDF_false_proportion	non.strata_taxa_expectedHDF_ambiguous_proportion	non.strata_taxa_expectedHDF_true_proportion	strata_nonOG_taxa_in_analysis	strata_nonOG_taxa_expectedHDF_false	strata_nonOG_taxa_expectedHDF_ambiguous	strata_nonOG_taxa_expectedHDF_true	strata_nonOG_taxa_expectedHDF_false_proportion	strata_nonOG_taxa_expectedHDF_ambiguous_proportion	strata_nonOG_taxa_expectedHDF_true_proportion	designation
OG0067943	4	4	289.75	Pachyseris_speciosa_OIAUv0.12___0.1.m1.28481.m1	323	3	yes	order	Scleractinia	59	4	6.77	61	0	2	59	0	3.27869	96.7213	55	0	42	13	0	76.3636	23.6364	Dark-Restricted
OG0067956	4	4	137.5	Porites_evermanni_NAPFv1___00042631	158	4	yes	order	Scleractinia	59	4	6.77	61	0	61	0	0	100	0	55	6	49	0	10.9091	89.0909	0	Dark-Restricted
OG0067963	4	3	440	Montipora_cactus_SLJPv2___sc0000048.g0008.t1	703	3	yes	order	Scleractinia	59	3	5.08	61	0	61	0	0	100	0	56	4	52	0	7.14286	92.8571	0	Dark-Restricted
OG0067964	4	3	146.25	Porites_astreoides_BBBMv1___48612-RA	104	3	yes	order	Scleractinia	59	3	5.08	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Dark-Restricted
OG0067986	4	4	209.25	Porites_australiensis_SLJPv1___s1049.g5.t1	186	4	yes	order	Scleractinia	59	4	6.77	61	0	59	2	0	96.7213	3.27869	55	4	51	0	7.27273	92.7273	0	Dark-Restricted
OG0067988	4	4	127.5	Porites_compressa_KBHIv1___RNAseq.g23021.t1	139	3	yes	order	Scleractinia	59	4	6.77	61	0	61	0	0	100	0	55	3	52	0	5.45455	94.5455	0	Dark-Restricted
OG0067991	4	4	108.5	Favia_sp_REEFv1___26506	100	3	yes	order	Scleractinia	59	4	6.77	61	48	13	0	78.6885	21.3115	0	55	55	0	0	100	0	0	Dark-Restricted
OG0068020	4	4	109.5	Porites_australiensis_SLJPv1___s0070.g9.t1	113	4	yes	order	Scleractinia	59	4	6.77	61	0	59	2	0	96.7213	3.27869	55	5	50	0	9.09091	90.9091	0	Dark-Restricted
OG0068025	4	3	185.25	Fungia_scutaria_REEFv1___46312	348	4	yes	order	Scleractinia	59	3	5.08	61	0	1	60	0	1.63934	98.3607	56	1	9	46	1.78571	16.0714	82.1429	Dark-Restricted
OG0068041	4	4	145.5	Platygyra_carnosus_REEFv1___15357	259	4	yes	order	Scleractinia	59	4	6.77	61	1	11	49	1.63934	18.0328	80.3279	55	0	55	0	0	100	0	Dark-Restricted
OG0068047	4	4	175.75	Madracis_auretenra_REEFv1___24842	154	4	yes	order	Scleractinia	59	4	6.77	61	12	42	7	19.6721	68.8525	11.4754	55	55	0	0	100	0	0	Dark-Restricted
OG0069424	4	4	172.75	Dipsastraea_lizardensis_NAJPv1___GDZU01021052.1.p1	184	4	yes	order	Scleractinia	59	4	6.77	61	0	5	56	0	8.19672	91.8033	55	4	50	1	7.27273	90.9091	1.81818	Dark-Restricted
OG0069429	4	4	131.25	Pseudodiploria_strigosa_REEFv1___16364	105	4	yes	order	Scleractinia	59	4	6.77	61	0	61	0	0	100	0	55	0	55	0	0	100	0	Dark-Restricted
OG0069430	4	4	169.5	Platygyra_sinensis_SDTHv1___evm.model.contig_75337.1	345	4	yes	order	Scleractinia	59	4	6.77	61	0	61	0	0	100	0	55	4	51	0	7.27273	92.7273	0	Dark-Restricted
OG0069438	4	4	118.25	Montipora_efflorescens_SLJPv2___sc0000125.g0070.t1	118	4	yes	order	Scleractinia	59	4	6.77	61	0	6	55	0	9.83607	90.1639	55	26	29	0	47.2727	52.7273	0	Dark-Restricted
OG0069453	4	4	116.5	Montastraea_cavernosa_REEFv1___51396	109	4	yes	order	Scleractinia	59	4	6.77	61	0	3	58	0	4.91803	95.082	55	3	46	6	5.45455	83.6364	10.9091	Dark-Restricted
OG0069521	4	3	158.25	Fungia_scutaria_REEFv1___30906	197	4	yes	order	Scleractinia	59	3	5.08	61	0	1	60	0	1.63934	98.3607	56	4	14	38	7.14286	25	67.8571	Dark-Restricted
OG0069533	4	4	156	Pseudodiploria_strigosa_REEFv1___27534	279	4	yes	order	Scleractinia	59	4	6.77	61	0	54	7	0	88.5246	11.4754	55	4	51	0	7.27273	92.7273	0	Dark-Restricted
OG0069539	4	4	113.25	Pocillopora_damicornis_SIPAv1___00024427-RA	85	4	yes	order	Scleractinia	59	4	6.77	61	0	61	0	0	100	0	55	4	51	0	7.27273	92.7273	0	Dark-Restricted
OG0069542	4	4	122	Platygyra_sinensis_SDTHv1___evm.model.contig_5542.6	132	3	yes	order	Scleractinia	59	4	6.77	61	0	61	0	0	100	0	55	2	53	0	3.63636	96.3636	0	Dark-Restricted
OG0070011	4	4	110.75	Porites_lobata_REEFv1___4264	102	4	yes	order	Scleractinia	59	4	6.77	61	2	5	54	3.27869	8.19672	88.5246	55	26	29	0	47.2727	52.7273	0	Dark-Restricted
OG0070058	4	4	414.75	Goniastrea_aspera_REEFv1___m3.5590.m1	502	3	yes	order	Scleractinia	59	4	6.77	61	0	61	0	0	100	0	55	0	55	0	0	100	0	Dark-Restricted
OG0070064	4	4	177.5	Pseudodiploria_strigosa_REEFv1___22431	183	4	yes	order	Scleractinia	59	4	6.77	61	0	61	0	0	100	0	55	8	47	0	14.5455	85.4545	0	Dark-Restricted
OG0070065	4	4	278.75	Favia_sp_REEFv1___40541	107	4	yes	order	Scleractinia	59	4	6.77	61	12	49	0	19.6721	80.3279	0	55	55	0	0	100	0	0	Dark-Restricted
OG0070066	4	4	112.75	Fungia_scutaria_REEFv1___50006	103	4	yes	order	Scleractinia	59	4	6.77	61	0	12	49	0	19.6721	80.3279	55	11	44	0	20	80	0	Dark-Restricted
OG0070072	4	3	125	Favia_sp_REEFv1___45624	145	4	yes	order	Scleractinia	59	3	5.08	61	12	36	13	19.6721	59.0164	21.3115	56	56	0	0	100	0	0	Dark-Restricted
OG0070075	4	4	161.25	Montastrea_cavernosa_FGUSv2___13621-RA	150	4	yes	order	Scleractinia	59	4	6.77	61	1	60	0	1.63934	98.3607	0	55	18	37	0	32.7273	67.2727	0	Dark-Restricted
OG0070077	4	4	193.5	Seriatopora_hystrix_REEFv1___74310	103	4	yes	order	Scleractinia	59	4	6.77	61	2	10	49	3.27869	16.3934	80.3279	55	25	30	0	45.4545	54.5455	0	Dark-Restricted
OG0070078	4	4	185.5	Favia_sp_REEFv1___48381	245	4	yes	order	Scleractinia	59	4	6.77	61	2	4	55	3.27869	6.55738	90.1639	55	25	30	0	45.4545	54.5455	0	Dark-Restricted
OG0070080	4	3	163.5	Madracis_auretenra_REEFv1___47597	306	4	yes	order	Scleractinia	59	3	5.08	61	0	61	0	0	100	0	56	0	56	0	0	100	0	Dark-Restricted
OG0070085	4	4	459.75	Fungia_scutaria_REEFv1___39142	355	4	yes	order	Scleractinia	59	4	6.77	61	54	7	0	88.5246	11.4754	0	55	55	0	0	100	0	0	Dark-Restricted
OG0070086	4	4	109.75	Pseudodiploria_strigosa_REEFv1___20555	116	4	yes	order	Scleractinia	59	4	6.77	61	1	60	0	1.63934	98.3607	0	55	14	41	0	25.4545	74.5455	0	Dark-Restricted
OG0070120	4	4	155.25	Montastraea_cavernosa_REEFv1___77586	139	3	yes	order	Scleractinia	59	4	6.77	61	0	1	60	0	1.63934	98.3607	55	8	12	35	14.5455	21.8182	63.6364	Dark-Restricted
OG0070124	4	3	258.5	Pocillopora_damicornis_SIPAv1___00022640-RA	319	4	yes	order	Scleractinia	59	3	5.08	61	0	61	0	0	100	0	56	8	48	0	14.2857	85.7143	0	Dark-Restricted
OG0070125	4	4	165.75	Montastraea_cavernosa_REEFv1___17892	180	2	yes	order	Scleractinia	59	4	6.77	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Dark-Restricted
OG0070129	4	3	173.5	Platygyra_carnosus_REEFv1___53285	253	4	yes	order	Scleractinia	59	3	5.08	61	1	60	0	1.63934	98.3607	0	56	0	56	0	0	100	0	Dark-Restricted
OG0070133	4	3	281	Madracis_auretenra_REEFv1___36363	331	4	yes	order	Scleractinia	59	3	5.08	61	0	2	59	0	3.27869	96.7213	56	12	10	34	21.4286	17.8571	60.7143	Dark-Restricted
OG0070134	4	4	220	Porites_compressa_KBHIv1___RNAseq.g17550.t1	209	4	yes	order	Scleractinia	59	4	6.77	61	2	10	49	3.27869	16.3934	80.3279	55	54	1	0	98.1818	1.81818	0	Dark-Restricted
OG0070135	4	3	148.75	Montastraea_cavernosa_REEFv1___32949	107	4	yes	order	Scleractinia	59	3	5.08	61	0	5	56	0	8.19672	91.8033	56	7	48	1	12.5	85.7143	1.78571	Dark-Restricted
OG0070136	4	3	179.5	Montipora_capitata_WTHIv1.1___g15337.t1	181	4	yes	order	Scleractinia	59	3	5.08	61	2	4	55	3.27869	6.55738	90.1639	56	47	9	0	83.9286	16.0714	0	Dark-Restricted
OG0070141	4	4	147.75	Madracis_auretenra_REEFv1___8727	171	4	yes	order	Scleractinia	59	4	6.77	61	0	61	0	0	100	0	55	1	54	0	1.81818	98.1818	0	Dark-Restricted
OG0070143	4	3	188.25	Orbicella_faveolata_NAPAv1___XP_020631380.1	172	4	yes	order	Scleractinia	59	3	5.08	61	2	3	56	3.27869	4.91803	91.8033	56	22	33	1	39.2857	58.9286	1.78571	Dark-Restricted
OG0070155	4	3	97.75	Fungia_spp_REEFv1___m4.27664.m1	110	4	yes	order	Scleractinia	59	3	5.08	61	0	12	49	0	19.6721	80.3279	56	5	51	0	8.92857	91.0714	0	Dark-Restricted
OG0070169	4	3	83.75	Montastrea_cavernosa_FGUSv2___02249-RA	78	4	yes	order	Scleractinia	59	3	5.08	61	1	10	50	1.63934	16.3934	81.9672	56	15	41	0	26.7857	73.2143	0	Dark-Restricted
OG0070172	4	4	76.75	Pocillopora_verrucosa_RSSAv1___g9064.t1	77	4	yes	order	Scleractinia	59	4	6.77	61	0	12	49	0	19.6721	80.3279	55	11	44	0	20	80	0	Dark-Restricted
OG0070175	4	3	176.25	Goniastrea_aspera_REEFv1___m3.22526.m1	443	4	yes	order	Scleractinia	59	3	5.08	61	1	5	55	1.63934	8.19672	90.1639	56	19	37	0	33.9286	66.0714	0	Dark-Restricted
OG0070190	4	3	142	Platygyra_sinensis_SDTHv1___evm.model.contig_88396.6	176	4	yes	order	Scleractinia	59	3	5.08	61	6	6	49	9.83607	9.83607	80.3279	56	56	0	0	100	0	0	Dark-Restricted
OG0070191	4	4	104.5	Montastraea_cavernosa_REEFv1___13288	113	4	yes	order	Scleractinia	59	4	6.77	61	2	10	49	3.27869	16.3934	80.3279	55	28	27	0	50.9091	49.0909	0	Dark-Restricted
OG0070193	4	4	71.5	Porites_astreoides_BBBMv1___03684-RA	76	4	yes	order	Scleractinia	59	4	6.77	61	0	12	49	0	19.6721	80.3279	55	10	45	0	18.1818	81.8182	0	Dark-Restricted
OG0070200	4	4	94	Porites_compressa_KBHIv1___RNAseq.g9318.t1	76	3	yes	order	Scleractinia	59	4	6.77	61	0	0	61	0	0	100	55	7	6	42	12.7273	10.9091	76.3636	Dark-Restricted
OG0070202	4	4	149.75	Pseudodiploria_strigosa_REEFv1___15984	154	4	yes	order	Scleractinia	59	4	6.77	61	0	12	49	0	19.6721	80.3279	55	4	51	0	7.27273	92.7273	0	Dark-Restricted
OG0070234	4	3	89.5	Montipora_capitata_KBHIv3___RNAseq.g27037.t1	96	3	yes	order	Scleractinia	59	3	5.08	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Dark-Restricted
OG0070236	4	3	117.25	Pocillopora_damicornis_SIPAv1___00025082-RA	82	4	yes	order	Scleractinia	59	3	5.08	61	0	36	25	0	59.0164	40.9836	56	8	48	0	14.2857	85.7143	0	Dark-Restricted
OG0070237	4	4	89.25	Pachyseris_speciosa_OIAUv0.12___0.1.m1.70276.m1	102	4	yes	order	Scleractinia	59	4	6.77	61	1	4	56	1.63934	6.55738	91.8033	55	7	47	1	12.7273	85.4545	1.81818	Dark-Restricted
OG0070247	4	3	96.25	Montipora_cactus_SLJPv2___sc0000718.g0009.t1	98	3	yes	order	Scleractinia	59	3	5.08	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Dark-Restricted
OG0070249	4	3	64.75	Pocillopora_damicornis_SIPAv1___00009811-RA	63	4	yes	order	Scleractinia	59	3	5.08	61	2	55	4	3.27869	90.1639	6.55738	56	22	34	0	39.2857	60.7143	0	Dark-Restricted
OG0070268	4	3	99	Madracis_auretenra_REEFv1___7799	116	4	yes	order	Scleractinia	59	3	5.08	61	0	5	56	0	8.19672	91.8033	56	13	41	2	23.2143	73.2143	3.57143	Dark-Restricted
OG0070270	4	3	224	Montipora_capitata_KBHIv3___RNAseq.g47916.t1a	254	4	yes	order	Scleractinia	59	3	5.08	61	3	58	0	4.91803	95.082	0	56	53	3	0	94.6429	5.35714	0	Dark-Restricted
OG0070273	4	4	146.75	Porites_evermanni_NAPFv1___00009210	143	4	yes	order	Scleractinia	59	4	6.77	61	0	61	0	0	100	0	55	5	50	0	9.09091	90.9091	0	Dark-Restricted
OG0070281	4	4	143	Platygyra_sinensis_SDTHv1___evm.model.contig_8698.4	209	4	yes	order	Scleractinia	59	4	6.77	61	0	61	0	0	100	0	55	0	55	0	0	100	0	Dark-Restricted
OG0071919	4	4	194.75	Pocillopora_damicornis_SIPAv1___00014723-RA	146	4	yes	order	Scleractinia	59	4	6.77	61	0	31	30	0	50.8197	49.1803	55	7	48	0	12.7273	87.2727	0	Dark-Restricted
OG0071920	4	4	195.25	Porites_lobata_REEFv1___6603	206	4	yes	order	Scleractinia	59	4	6.77	61	0	12	49	0	19.6721	80.3279	55	9	46	0	16.3636	83.6364	0	Dark-Restricted
OG0071946	4	4	126.5	Montastraea_cavernosa_REEFv1___78821	110	4	yes	order	Scleractinia	59	4	6.77	61	0	61	0	0	100	0	55	7	48	0	12.7273	87.2727	0	Dark-Restricted
OG0071954	4	3	166.5	Platygyra_sinensis_SDTHv1___evm.model.contig_13909.6	241	4	yes	order	Scleractinia	59	3	5.08	61	0	61	0	0	100	0	56	4	52	0	7.14286	92.8571	0	Dark-Restricted
OG0071957	4	3	147.75	Porites_compressa_KBHIv1___RNAseq.g13374.t1	150	4	yes	order	Scleractinia	59	3	5.08	61	6	6	49	9.83607	9.83607	80.3279	56	56	0	0	100	0	0	Dark-Restricted
OG0071958	4	4	382.25	Porites_australiensis_SLJPv1___s0342.g2.t1	455	4	yes	order	Scleractinia	59	4	6.77	61	0	61	0	0	100	0	55	6	49	0	10.9091	89.0909	0	Dark-Restricted
OG0071992	4	4	120.75	Porites_lutea_OIAUv1.1___Sc0000501.2	185	3	yes	order	Scleractinia	59	4	6.77	61	0	0	61	0	0	100	55	4	5	46	7.27273	9.09091	83.6364	Dark-Restricted
OG0074815	4	4	153.25	Montipora_efflorescens_SLJPv2___sc0000049.g0058.t1	105	2	no	order	Scleractinia	59	4	6.77	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Dark-Restricted
OG0074838	4	4	116	Pocillopora_verrucosa_RSSAv1___g5693.t1	144	4	yes	order	Scleractinia	59	4	6.77	61	0	3	58	0	4.91803	95.082	55	14	28	13	25.4545	50.9091	23.6364	Dark-Restricted
OG0074840	4	3	119	Pocillopora_acuta_KBHIv2___RNAseq.g29573.t1	100	4	yes	order	Scleractinia	59	3	5.08	61	3	58	0	4.91803	95.082	0	56	46	10	0	82.1429	17.8571	0	Dark-Restricted
OG0074846	4	3	169.25	Porites_astreoides_BBBMv1___08985-RA	197	4	yes	order	Scleractinia	59	3	5.08	61	0	6	55	0	9.83607	90.1639	56	5	51	0	8.92857	91.0714	0	Dark-Restricted
OG0074847	4	4	157.5	Porites_compressa_KBHIv1___RNAseq.g5654.t1	195	2	no	order	Scleractinia	59	4	6.77	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Dark-Restricted
OG0074892	4	3	170.25	Montastraea_cavernosa_REEFv1___101760	234	4	yes	order	Scleractinia	59	3	5.08	61	0	6	55	0	9.83607	90.1639	56	0	56	0	0	100	0	Dark-Restricted
OG0074898	4	4	201.25	Porites_lobata_REEFv1___19487	178	4	yes	order	Scleractinia	59	4	6.77	61	0	61	0	0	100	0	55	8	47	0	14.5455	85.4545	0	Dark-Restricted
OG0074909	4	3	74	Pocillopora_acuta_KBHIv2___RNAseq.g3819.t1	74	4	yes	order	Scleractinia	59	3	5.08	61	2	10	49	3.27869	16.3934	80.3279	56	21	35	0	37.5	62.5	0	Dark-Restricted
OG0074910	4	4	87.5	Porites_astreoides_BBBMv1___06512-RA	85	4	yes	order	Scleractinia	59	4	6.77	61	6	55	0	9.83607	90.1639	0	55	55	0	0	100	0	0	Dark-Restricted
OG0075015	4	3	240	Montipora_efflorescens_SLJPv2___sc0000634.g0001.t1	215	3	yes	order	Scleractinia	59	3	5.08	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Dark-Restricted
OG0075024	4	4	565.25	Montipora_cactus_SLJPv2___sc0000152.g0101.t1	1476	4	yes	order	Scleractinia	59	4	6.77	61	0	61	0	0	100	0	55	2	53	0	3.63636	96.3636	0	Dark-Restricted
OG0075029	4	4	138.25	Porites_rus_NAIDv1___3533_t	130	4	yes	order	Scleractinia	59	4	6.77	61	0	6	55	0	9.83607	90.1639	55	10	45	0	18.1818	81.8182	0	Dark-Restricted
OG0075033	4	4	117	Pocillopora_damicornis_SIPAv1___00009714-RA	96	4	yes	order	Scleractinia	59	4	6.77	61	0	61	0	0	100	0	55	6	49	0	10.9091	89.0909	0	Dark-Restricted
OG0075035	4	4	113.5	Montipora_cactus_SLJPv2___sc0000510.g0005.t1	122	3	yes	order	Scleractinia	59	4	6.77	61	0	61	0	0	100	0	55	0	55	0	0	100	0	Dark-Restricted
OG0075053	4	3	161.75	Porites_evermanni_NAPFv1___00005047	204	4	yes	order	Scleractinia	59	3	5.08	61	0	61	0	0	100	0	56	6	50	0	10.7143	89.2857	0	Dark-Restricted
OG0075093	4	3	230.25	Porites_compressa_KBHIv1___RNAseq.g33313.t1	93	4	yes	order	Scleractinia	59	3	5.08	61	2	5	54	3.27869	8.19672	88.5246	56	45	11	0	80.3571	19.6429	0	Dark-Restricted
OG0075100	4	4	115.75	Porites_compressa_KBHIv1___RNAseq.g24196.t1	132	4	yes	order	Scleractinia	59	4	6.77	61	0	61	0	0	100	0	55	5	50	0	9.09091	90.9091	0	Dark-Restricted
OG0075104	4	3	172.75	Porites_lobata_REEFv1___18197	129	4	yes	order	Scleractinia	59	3	5.08	61	59	2	0	96.7213	3.27869	0	56	56	0	0	100	0	0	Dark-Restricted
OG0075136	4	3	149.25	Platygyra_sinensis_SDTHv1___evm.model.contig_36877.10	131	4	yes	order	Scleractinia	59	3	5.08	61	12	19	30	19.6721	31.1475	49.1803	56	56	0	0	100	0	0	Dark-Restricted
OG0075138	4	3	103.75	Montipora_capitata_WTHIv1.1___g7970.t1	96	2	no	order	Scleractinia	59	3	5.08	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Dark-Restricted
OG0075139	4	3	104	Porites_evermanni_NAPFv1___00021913	106	4	yes	order	Scleractinia	59	3	5.08	61	15	46	0	24.5902	75.4098	0	56	56	0	0	100	0	0	Dark-Restricted
OG0075143	4	4	229	Pocillopora_meandrina_KBHIv1___RNAseq.g25154.t1	216	4	yes	order	Scleractinia	59	4	6.77	61	6	6	49	9.83607	9.83607	80.3279	55	55	0	0	100	0	0	Dark-Restricted
OG0075159	4	4	159.75	Porites_evermanni_NAPFv1___00023483	97	4	yes	order	Scleractinia	59	4	6.77	61	0	54	7	0	88.5246	11.4754	55	8	47	0	14.5455	85.4545	0	Dark-Restricted
OG0075162	4	3	278.5	Porites_compressa_KBHIv1___RNAseq.g16308.t1	291	4	yes	order	Scleractinia	59	3	5.08	61	3	9	49	4.91803	14.7541	80.3279	56	54	2	0	96.4286	3.57143	0	Dark-Restricted
OG0075170	4	4	112	Stylophora_pistillata_GAJOv1___5322	151	3	yes	order	Scleractinia	59	4	6.77	61	1	5	55	1.63934	8.19672	90.1639	55	17	38	0	30.9091	69.0909	0	Dark-Restricted
OG0075685	4	4	126.25	Pocillopora_meandrina_KBHIv1___RNAseq.g11839.t1	126	4	yes	order	Scleractinia	59	4	6.77	61	0	12	49	0	19.6721	80.3279	55	16	39	0	29.0909	70.9091	0	Dark-Restricted
OG0075694	4	4	92.25	Pseudodiploria_strigosa_REEFv1___7182	102	4	yes	order	Scleractinia	59	4	6.77	61	1	8	52	1.63934	13.1148	85.2459	55	17	38	0	30.9091	69.0909	0	Dark-Restricted
OG0075696	4	4	230.5	Porites_evermanni_NAPFv1___00008836	188	3	yes	order	Scleractinia	59	4	6.77	61	0	61	0	0	100	0	55	0	55	0	0	100	0	Dark-Restricted
OG0075845	4	4	115	Porites_compressa_KBHIv1___TS.g7531.t1	136	4	yes	order	Scleractinia	59	4	6.77	61	1	2	58	1.63934	3.27869	95.082	55	14	39	2	25.4545	70.9091	3.63636	Dark-Restricted
OG0075864	4	4	85.5	Porites_astreoides_BBBMv1___49956-RA	91	4	yes	order	Scleractinia	59	4	6.77	61	1	5	55	1.63934	8.19672	90.1639	55	16	39	0	29.0909	70.9091	0	Dark-Restricted
OG0075917	4	4	173.25	Pocillopora_acuta_KBHIv2___RNAseq.g13093.t1	126	3	yes	order	Scleractinia	59	4	6.77	61	12	29	20	19.6721	47.541	32.7869	55	55	0	0	100	0	0	Dark-Restricted
OG0075947	4	4	164.25	Pocillopora_acuta_LBIDv1___TCONS_00022432.p3	159	3	yes	order	Scleractinia	59	4	6.77	61	12	49	0	19.6721	80.3279	0	55	55	0	0	100	0	0	Dark-Restricted
OG0075960	4	3	82.75	Porites_evermanni_NAPFv1___00017034	65	4	yes	order	Scleractinia	59	3	5.08	61	0	12	49	0	19.6721	80.3279	56	11	45	0	19.6429	80.3571	0	Dark-Restricted
OG0075968	4	4	130.25	Pocillopora_cf_effusa_NAPFv3___00010411	145	4	yes	order	Scleractinia	59	4	6.77	61	0	61	0	0	100	0	55	5	50	0	9.09091	90.9091	0	Dark-Restricted
OG0075975	4	3	63.75	Porites_lobata_NAPFv3___00036957	67	4	yes	order	Scleractinia	59	3	5.08	61	1	5	55	1.63934	8.19672	90.1639	56	16	40	0	28.5714	71.4286	0	Dark-Restricted
OG0076004	4	4	185	Pocillopora_damicornis_SIPAv1___00008692-RA	279	2	no	order	Scleractinia	59	4	6.77	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Dark-Restricted
OG0076005	4	3	61.25	Porites_lobata_NAPFv3___00016411	64	4	yes	order	Scleractinia	59	3	5.08	61	0	61	0	0	100	0	56	6	50	0	10.7143	89.2857	0	Dark-Restricted
OG0076332	4	3	84	Seriatopora_hystrix_REEFv1___18153	113	4	yes	order	Scleractinia	59	3	5.08	61	2	10	49	3.27869	16.3934	80.3279	56	25	31	0	44.6429	55.3571	0	Dark-Restricted
OG0076625	4	4	92.5	Stylophora_pistillata_GAJOv1___24760	59	4	yes	order	Scleractinia	59	4	6.77	61	0	6	55	0	9.83607	90.1639	55	13	41	1	23.6364	74.5455	1.81818	Dark-Restricted
OG0077715	3	3	91.33	Acropora_acuminata_SLJPv1___s0192.g15.t1	76	3	yes	order	Scleractinia	59	3	5.08	61	0	61	0	0	100	0	56	0	56	0	0	100	0	Dark-Restricted
OG0077730	3	3	112	Pseudodiploria_strigosa_REEFv1___32179	101	3	yes	order	Scleractinia	59	3	5.08	61	2	4	55	3.27869	6.55738	90.1639	56	26	29	1	46.4286	51.7857	1.78571	Dark-Restricted
OG0077733	3	3	97.67	Porites_astreoides_BBBMv1___18460-RA	79	3	yes	order	Scleractinia	59	3	5.08	61	6	55	0	9.83607	90.1639	0	56	56	0	0	100	0	0	Dark-Restricted
OG0077779	3	3	79.67	Acropora_muricata_XSCSv1___transcript_HQ_E2_1_transcript14542_f2p0_1686_m.99	74	3	yes	order	Scleractinia	59	3	5.08	61	0	61	0	0	100	0	56	0	56	0	0	100	0	Dark-Restricted
OG0077808	3	3	96	Porites_astreoides_BBBMv1___10599-RA	141	2	yes	order	Scleractinia	59	3	5.08	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Dark-Restricted
OG0077821	3	3	111.33	Montastraea_cavernosa_REEFv1___2471	136	3	yes	order	Scleractinia	59	3	5.08	61	5	1	55	8.19672	1.63934	90.1639	56	53	3	0	94.6429	5.35714	0	Dark-Restricted
OG0077822	3	3	118.67	Acropora_awi_SLJPv1___s0067.g6.t1	100	3	yes	order	Scleractinia	59	3	5.08	61	2	4	55	3.27869	6.55738	90.1639	56	41	15	0	73.2143	26.7857	0	Dark-Restricted
OG0077827	3	3	187	Acropora_cytherea_SLJPv1___s0111.g62.t1	113	3	yes	order	Scleractinia	59	3	5.08	61	2	46	13	3.27869	75.4098	21.3115	56	53	3	0	94.6429	5.35714	0	Dark-Restricted
OG0077948	3	3	132.67	Acropora_echinata_SLJPv1___s0212.g4.t2	98	3	yes	order	Scleractinia	59	3	5.08	61	0	61	0	0	100	0	56	16	40	0	28.5714	71.4286	0	Dark-Restricted
OG0078006	3	3	195.67	Pocillopora_damicornis_SIPAv1___00000744-RA	378	3	yes	order	Scleractinia	59	3	5.08	61	0	12	49	0	19.6721	80.3279	56	9	47	0	16.0714	83.9286	0	Dark-Restricted
OG0078073	3	3	95	Platygyra_sinensis_SDTHv1___evm.model.contig_47427.1	123	3	yes	order	Scleractinia	59	3	5.08	61	0	53	8	0	86.8852	13.1148	56	6	50	0	10.7143	89.2857	0	Dark-Restricted
OG0078074	3	3	128.33	Galaxea_fascicularis_REEFv1___m1.6491.m1	203	3	yes	order	Scleractinia	59	3	5.08	61	8	4	49	13.1148	6.55738	80.3279	56	56	0	0	100	0	0	Dark-Restricted
OG0078104	3	3	142.67	Platygyra_carnosus_REEFv1___45441	115	2	yes	order	Scleractinia	59	3	5.08	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Dark-Restricted
OG0078114	3	3	85	Porites_australiensis_SLJPv1___s0812.g6.t1	70	3	yes	order	Scleractinia	59	3	5.08	61	0	7	54	0	11.4754	88.5246	56	13	43	0	23.2143	76.7857	0	Dark-Restricted
OG0078130	3	3	101	Porites_astreoides_BBBMv1___10588-RA	126	3	yes	order	Scleractinia	59	3	5.08	61	1	5	55	1.63934	8.19672	90.1639	56	16	40	0	28.5714	71.4286	0	Dark-Restricted
OG0078132	3	3	70.33	Pocillopora_verrucosa_RSSAv1___novel_model_265_5de57afd	52	2	yes	order	Scleractinia	59	3	5.08	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Dark-Restricted
OG0078152	3	3	120	Pocillopora_acuta_LBIDv1___TCONS_00034048.p2	138	3	yes	order	Scleractinia	59	3	5.08	61	1	2	58	1.63934	3.27869	95.082	56	18	29	9	32.1429	51.7857	16.0714	Dark-Restricted
